id_wikidata	article	subject	previous_title	school	theme	argument	year	exhisting	avg_pv	avg_pv_prev	visits_1520	size	notes	images	references	incipit_size	incipit_on_size	issues	issue_source-needed	issue_clarify	discussion_size	first_edit	days
Q193885	Infinitesimo	Matematica		Superiori	Studio di funzioni	Limiti	2.5	1	21	20	38272	5799	0	0	4	1239	21.37	0	0	0	862	2006-01-18	5248
Q204037	Logaritmo naturale	Matematica		Superiori	Funzioni	Funzione logaritmica	2.4	1	247	233	443789	11063	11	1	16	365	3.30	1	0	0	8633	2005-12-26	5271
Q53875	Parallelismo (geometria)	Matematica		Superiori	Geometria	Rette	2.1	1	27	18	48334	3705	0	0	0	607	16.38	1	0	0	1810	2005-12-26	5271
Q26382	Spigolo	Matematica		Medie	Geometria	I solidi	1.3	1	32	30	57534	1156	0	1	0	760	65.74	1	0	0	40	2005-12-26	5271
Q3710003	Disequazione fratta	Matematica		Superiori	Algebra	Disequazioni lineari	2.1	1	23	23	40897	6485	2	0	1	449	6.92	0	0	0	40	2005-12-21	5276
Q194404	Funzione monotona	Matematica		Superiori	Funzioni	Tipi di funzione	2.3	1	96	85	173075	11904	0	2	0	679	5.70	1	0	0	2133	2005-12-20	5277
Q683560	Dividendo (algebra)	Matematica		Elementari	Le quattro operazioni	Divisione	0.2	1	25	9	45138	1030	0	0	0	832	80.78	1	0	0	40	2005-12-18	5279
Q177646	Inclusione	Matematica		Superiori	Insiemi e logica	Insiemi	2.1	1	123	136	220544	4943	1	2	0	2138	43.25	0	0	0	88	2005-12-18	5279
Q845060	Massimo e minimo di una funzione	Matematica		Superiori	Studio di funzioni	Derivate	2.5	1	79	62	141214	9883	0	1	0	1641	16.60	1	0	0	4588	2005-12-07	5290
Q1197114	Metodi per il calcolo della radice quadrata	Matematica		Medie	Aritmetica	Radici quadrate	1.2	1	49	33	87966	27658	0	0	0	223	0.81	1	0	0	795	2005-12-02	5295
Q3064604	Fascio di rette	Matematica		Superiori	Geometria	Rette	2.1	1	35	40	62769	3318	0	2	0	229	6.90	1	0	0	40	2005-11-29	5298
Q191884	Funzione inversa	Matematica		Superiori	Funzioni	Tipi di funzione	2.3	1	68	56	122057	14966	0	6	0	939	6.27	1	0	0	40	2005-11-28	5299
Q1022111	Limite notevole	Matematica		Superiori	Studio di funzioni	Limiti	2.5	1	79	61	142672	12417	0	0	0	383	3.08	1	0	0	3805	2005-11-09	5318
Q212794	Punto di flesso	Matematica		Superiori	Studio di funzioni	Derivate	2.5	1	96	90	171935	6951	0	3	1	438	6.30	1	0	0	2978	2005-11-09	5318
Q601053	Radicale (matematica)	Matematica		Superiori	Aritmetica	Radicali	2.2	1	76	58	135837	16591	1	0	0	830	5.00	1	0	0	737	2005-11-01	5326
Q3730872	Equazione fratta	Matematica		Superiori	Algebra	Equazioni lineari	2.1	1	14	17	24659	3260	2	0	3	402	12.33	0	0	0	40	2005-10-31	5327
Q244761	Composizione di funzioni	Matematica	Funzione composta	Superiori	Funzioni	Tipi di funzione	2.3	1	3	1	5209	38	0	0	0	35	92.11	0	0	0	0	2005-10-31	5327
Q170181	Teorema dei seni	Matematica		Superiori	Trigonometria	Formule trigonometriche	2.4	1	72	44	128490	4723	0	4	0	1196	25.32	0	0	0	339	2005-10-24	5334
Q211459	Traslazione (geometria)	Matematica		Superiori	Funzioni	Trasformazioni	2.3	1	79	52	141560	4847	0	2	0	1340	27.65	1	0	0	229	2005-10-24	5334
-	Geometria euclidea	Matematica	Postulati di Euclide	Superiori	Geometria	Geometria piana	2.1	1	4	5	7126	32	0	0	0	29	90.63	0	0	0	0	2005-10-22	5336
Q173817	Raggio (geometria)	Matematica		Elementari	Geometria	Cerchio	0.5	1	63	46	113430	5482	0	3	0	1117	20.38	1	0	0	123	2005-10-19	5339
Q41118	Quoziente	Matematica		Elementari	Le quattro operazioni	Divisione	0.2	1	90	59	162598	1020	0	0	0	661	64.80	1	0	0	250	2005-10-15	5343
Q66055	Frazione (matematica)	Matematica		Medie	Aritmetica	Decimali&frazioni	1.1	1	265	203	476964	20007	4	3	1	746	3.73	0	0	0	40	2005-10-12	5346
Q215382	Disgiunzione	Matematica		Superiori	Insiemi e logica	Insiemi	2.1	1	14	11	25352	2468	0	0	0	348	14.10	1	0	0	40	2005-09-26	5362
Q28113351	Disuguaglianza	Matematica		Superiori	Algebra	Disequazioni lineari	2.1	1	35	33	62463	6652	0	0	5	635	9.55	2	0	0	40	2005-09-23	5365
